8176,1227,0
8176,1246,0
8176,1282,0
8176,1331,0
8177,1389,0
8177,1453,0
8177,1519,0
8177,1583,0
8177,1642,0
8178,1693,0
8178,1733,0
8178,1760,0
8179,1775,0
8179,1781,0
8179,1779,0
8180,1769,0
8180,1754,0
8179,1732,0
8180,1705,0
8181,1672,0
8182,1635,0
8182,1595,0
8182,1553,0
8183,1515,0
8183,1479,0
8185,1437,0
8185,1393,0
8185,1350,0
8186,1309,0
8186,1270,0
8186,1234,0
8187,1201,0
8187,1171,0
8187,1143,0
8188,1119,0
8189,1105,0
8189,1103,0
8191,1117,0
8192,1158,0
8193,1235,0
8193,1355,0
8194,1520,0
8196,1725,0
8196,1960,0
8196,2210,0
8196,2457,0
8197,2685,0
8198,2881,0
8198,3019,0
8198,3110,0
8199,3175,0
8198,3207,0
8198,3203,0
8198,3166,0
8198,3103,0
8197,3017,0
8197,2913,0
8196,2795,0
8196,2666,0
8194,2530,0
8194,2391,0
8193,2266,0
8192,2148,0
8191,2021,0
8190,1891,0
8190,1764,0
8189,1644,0
8188,1534,0
8188,1439,0
8186,1362,0
8186,1304,0
8186,1266,0
8185,1250,0
8185,1250,0
8183,1265,0
8183,1296,0
8183,1340,0
8183,1395,0
8181,1457,0
8181,1522,0
8181,1586,0
8181,1644,0
8180,1694,0
8180,1734,0
8180,1762,0
8180,1780,0
8180,1787,0
8180,1786,0
8180,1778,0
8180,1762,0
8180,1738,0
8180,1707,0
8180,1672,0
8180,1634,0
8180,1594,0
8180,1552,0
8180,1508,0
8181,1463,0
8181,1425,0
8181,1391,0
8181,1353,0
8181,1315,0
8181,1278,0
8181,1243,0
8181,1211,0
8181,1182,0
8181,1155,0
8181,1130,0
8181,1112,0
8181,1105,0
8181,1115,0
8181,1141,0
8181,1191,0
8181,1281,0
8181,1415,0
8181,1593,0
8181,1808,0
8180,2048,0
8180,2297,0
8180,2536,0
8180,2751,0
8181,2929,0
8182,3064,0
8184,3146,0
8185,3184,0
8185,3192,0
8187,3169,0
8188,3117,0
8189,3041,0
8191,2945,0
8190,2834,0
8190,2712,0
8191,2581,0
8192,2445,0
8191,2305,0
8192,2164,0
8192,2039,0
8192,1925,0
8192,1804,0
8193,1683,0
8192,1569,0
8193,1466,0
8193,1378,0
8193,1308,0
8192,1258,0
8192,1229,0
8191,1222,0
8192,1235,0
8191,1260,0
8190,1296,0
8190,1346,0
8190,1404,0
8190,1466,0
8190,1526,0
8190,1583,0
8189,1633,0
8188,1675,0
8187,1708,0
8186,1730,0
8185,1741,0
8185,1740,0
8183,1733,0
8183,1724,0
8182,1705,0
8180,1679,0
8180,1649,0
8180,1615,0
8179,1578,0
8179,1538,0
8178,1496,0
8178,1453,0
8178,1410,0
8178,1368,0
8178,1333,0
8178,1302,0
8178,1268,0
8177,1234,0
8177,1201,0
8177,1170,0
8177,1142,0
8177,1116,0
8177,1094,0
8176,1078,0
8176,1074,0
8176,1088,0
8176,1119,0
8176,1174,0
8176,1269,0
8176,1407,0
8176,1588,0
8176,1804,0
8176,2042,0
8176,2286,0
8176,2519,0
8176,2727,0
8177,2899,0
8177,3027,0
8177,3110,0
8177,3146,0
8178,3144,0
8178,3113,0
8178,3055,0
8178,2973,0
8178,2873,0
8178,2725,0
8178,2552,0
8178,2401,0
8178,2261,0
8178,2125,0
8179,1991,0
8179,1874,0
8181,1767,0
8184,1653,0
8187,1539,0
8194,1432,0
8200,1336,0
8209,1255,0
8218,1191,0
8230,1147,0
8243,1124,0
8254,1122,0
8265,1139,0
8272,1173,0
8280,1213,0
8281,1258,0
8283,1314,0
8281,1375,0
8278,1435,0
8274,1491,0
8269,1540,0
8265,1580,0
8260,1609,0
8256,1628,0
8252,1637,0
8246,1636,0
8242,1628,0
8235,1615,0
8229,1595,0
8221,1570,0
8214,1540,0
8209,1505,0
8202,1468,0
8198,1429,0
8192,1389,0
8189,1349,0
8186,1310,0
8183,1271,0
8180,1233,0
8180,1202,0
8177,1175,0
8176,1144,0
8175,1113,0
8174,1084,0
8173,1057,0
8172,1033,0
8172,1013,0
8171,999,0
8170,994,0
8170,1006,0
8170,1043,0
